"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-09-28,11,0.61,2.327,17099,0,68.06,8.21153423529412,7.98193576470588,0.0287647604987579
2020-09-29,23,0.65,2.133,26010,0.001,68.06,8.13469276470588,7.98193576470588,0.0191378388028945
2020-09-30,18,0.68,1.939,48071,0,68.06,7.97600570588235,7.98193576470588,-0.000742934921845726
2020-10-01,13,0.7,1.978,42248,0,68.06,8.017123,7.86043452941176,0.0199338179081508
2020-10-02,12,0.74,1.9,36929,0,68.06,7.92370652941177,7.75950629411765,0.021161170449542
2020-10-03,14,0.78,1.784,30153,0,68.06,7.92370652941177,7.911974,0.00148288270560108
2020-10-04,13,0.83,1.784,26188,0.001,68.06,7.92370652941177,7.92082535294118,0.000363747001380213
2020-10-05,25,0.88,1.435,22602,0,68.06,8.228264,8.27293382352941,-0.00539951418472167
2020-10-06,8,0.89,1.241,23949,0.001,68.06,8.25292482352941,8.27293382352941,-0.00241860994259273
2020-10-07,25,0.96,1.202,33220,0,68.06,8.41151864705882,8.27293382352941,0.0167515933870106
2020-10-08,20,0.99,1.086,42386,0.001,68.06,8.48671547058824,8.21153423529412,0.0335115494144027
2020-10-09,18,1,1.202,41114,0.001,68.06,8.48062552941177,8.13469276470588,0.0425256091055814
2020-10-10,19,1.01,1.202,40598,0,68.06,8.48062552941177,7.97600570588235,0.0632672345203129
2020-10-11,22,1.03,1.241,31321,0.001,68.06,8.48062552941177,8.017123,0.0578140723812976
2020-10-12,25,1.02,1.202,27447,0.001,68.06,8.60132576470588,7.92370652941177,0.0855179621782915
2020-10-13,27,0.98,1.086,27430,0.001,68.06,8.76118870588235,7.92370652941177,0.105693235023529
2020-10-14,20,0.94,1.008,46615,0.001,68.06,8.68205694117647,7.92370652941177,0.095706524333001
2020-10-15,14,0.89,0.776,43513,0.001,68.06,8.75212964705882,8.228264,0.0636666065963393
2020-10-16,7,0.85,0.698,43878,0,68.06,8.74584976470588,8.25292482352941,0.0597273029521755
2020-10-17,12,0.85,0.62,42374,0,68.06,8.74584976470588,8.41151864705882,0.03974682000663
2020-10-18,9,0.88,0.659,36668,0,68.06,8.74584976470588,8.48671547058824,0.0305341088688208
2020-10-19,6,0.93,0.659,27338,0,68.06,8.81645123529412,8.48062552941177,0.0395991669149487
2020-10-20,38,1.02,0.62,28873,0.001,68.06,8.71062876470588,8.48062552941177,0.0271210224406725
2020-10-21,15,1,0.62,45759,0,68.06,8.79543082352941,8.48062552941177,0.0371205276103591
2020-10-22,18,0.99,0.776,45818,0,68.06,8.73716064705882,8.60132576470588,0.0157923192387757
2020-10-23,19,0.96,0.698,43502,0,68.06,8.81799476470588,8.76118870588235,0.00648383007495192
2020-10-24,18,0.91,0.659,37885,0,68.06,8.81799476470588,8.68205694117647,0.0156573291848268
2020-10-25,12,0.87,0.659,30631,0.001,68.06,8.81799476470588,8.75212964705882,0.00752561037177883
2020-10-26,14,0.85,0.582,31186,0,68.06,8.77390747058823,8.74584976470588,0.00320811660812878
2020-10-27,14,0.81,0.504,31530,0,68.06,8.68151405882353,8.74584976470588,-0.00735614121134138
2020-10-28,12,0.8,0.737,51683,0,60.65,8.61448170588235,8.74584976470588,-0.0150206169049083
2020-10-29,14,0.78,0.776,50670,0,60.65,8.51968217647059,8.81645123529412,-0.0336608291594127
2020-10-30,6,0.74,0.659,47531,0,62.5,8.58880958823529,8.71062876470588,-0.0139851186132717
2020-10-31,10,0.72,0.659,41012,0,62.5,8.58880958823529,8.79543082352941,-0.0234918833926096
2020-11-01,6,0.72,0.62,35732,0,62.5,8.58880958823529,8.73716064705882,-0.0169793214084336
2020-11-02,9,0.76,0.582,30215,0,62.5,8.61998770588235,8.81799476470588,-0.0224548850511972
2020-11-03,12,0.78,0.776,31770,0,62.5,8.71882170588235,8.81799476470588,-0.0112466679182516
2020-11-04,8,0.8,0.814,46392,0,62.5,8.63425582352941,8.81799476470588,-0.0208368167683527
2020-11-05,14,0.81,0.776,43579,0,62.5,8.78381547058824,8.77390747058823,0.00112925740705776
2020-11-06,8,0.78,0.737,46471,0,62.5,8.841596,8.68151405882353,0.0184394035523989
2020-11-07,6,0.75,0.737,38742,0,62.5,8.841596,8.61448170588235,0.0263642435925732
2020-11-08,7,0.76,0.776,35459,0,64.35,8.841596,8.51968217647059,0.037784722113046
2020-11-09,4,0.79,0.776,29026,0,64.35,8.88198770588235,8.58880958823529,0.0341348954864067
2020-11-10,2,0.84,0.853,33373,0,64.35,9.24938158823529,8.58880958823529,0.0769107747952444
2020-11-11,4,0.96,0.853,52406,0,64.35,9.50104782352941,8.58880958823529,0.106212418138094
2020-11-12,1,1.11,0.853,55862,0,64.35,9.38500147058823,8.61998770588235,0.0887488231779995
2020-11-13,6,1.34,0.814,39993,0,64.35,9.39761888235294,8.71882170588235,0.0778542329879989
2020-11-14,29,1.58,0.853,40222,0,64.35,9.39761888235294,8.63425582352941,0.0884109846205009
2020-11-15,38,1.61,0.931,30643,0.001,64.35,9.39761888235294,8.78381547058824,0.0698789055644403
2020-11-16,9,1.45,0.892,22430,0.001,64.35,9.57418017647059,8.841596,0.0828565540057006
2020-11-17,19,1.32,0.853,39581,0,64.35,9.72620805882353,8.841596,0.100051173885747
2020-11-18,8,1.2,1.008,56696,0,64.35,9.95667623529412,8.841596,0.126117528474963
2020-11-19,7,1.12,0.892,61101,0,64.35,10.1318232352941,8.88198770588235,0.140715746384565
2020-11-20,14,1.08,0.969,62115,0,64.35,10.2099658823529,9.24938158823529,0.103853893901345
2020-11-21,15,1.03,0.853,50604,0,64.35,10.2099658823529,9.50104782352941,0.0746147237642452
2020-11-22,13,0.99,0.814,42140,0,64.35,10.2099658823529,9.38500147058823,0.0879024275435729
2020-11-23,9,0.97,0.969,32716,0,64.35,10.1916851176471,9.39761888235294,0.084496535264399
2020-11-24,10,0.95,0.931,33758,0,64.35,10.4128431764706,9.39761888235294,0.108029949589045
2020-11-25,12,0.94,0.931,51587,0,64.35,10.6275157058824,9.39761888235294,0.130873239160501
2020-11-26,8,0.92,0.853,46072,0,64.35,10.4768002941176,9.57418017647059,0.0942764916692637
2020-11-27,13,0.91,0.814,44476,0,64.35,10.4045325882353,9.72620805882353,0.069741930802765
2020-11-28,6,0.89,0.814,30043,0,64.35,10.4045325882353,9.95667623529412,0.0449805077876922
2020-11-29,10,0.91,0.853,23034,0,64.35,10.4045325882353,10.1318232352941,0.0269161183143422
2020-11-30,10,0.95,0.814,24527,0,64.35,10.2117264117647,10.2099658823529,0.000172432448066061
2020-12-01,11,0.98,0.814,27118,0,62.5,10.3258618823529,10.2099658823529,0.0113512622211907
2020-12-02,16,0.99,1.008,41106,0,62.5,10.3404572352941,10.2099658823529,0.0127807824673263
2020-12-03,10,0.96,1.047,35767,0,62.5,10.2973008823529,10.1916851176471,0.0103629344398609
2020-12-04,7,0.92,1.086,30458,0,62.5,10.3828132352941,10.4128431764706,-0.002883932915107
2020-12-05,9,0.92,1.125,26966,0,62.5,10.3828132352941,10.6275157058824,-0.023025368991249
2020-12-06,7,0.94,1.28,23086,0,62.5,10.3828132352941,10.4768002941176,-0.00897096977941823
2020-12-07,15,0.98,1.435,22033,0,62.5,10.4231261176471,10.4045325882353,0.00178706051944973
2020-12-08,6,0.98,1.241,22558,0.001,62.5,10.4741154117647,10.4045325882353,0.00668774141839776
2020-12-09,7,1,1.474,36532,0,62.5,10.5488104117647,10.4045325882353,0.0138668241274529
2020-12-10,11,1.04,1.474,37261,0,62.5,10.5207674705882,10.2117264117647,0.0302633508147545
2020-12-11,14,1.06,1.435,30806,0,62.5,10.4601913529412,10.3258618823529,0.0130090322840563
2020-12-12,5,1.07,1.318,25391,0.001,62.5,10.4601913529412,10.3404572352941,0.0115791898677732
