"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-08-28,99,0.6,19.776,79556,0.002,75.46,2.792636,2.7616428125,0.01122273574255
2020-08-29,123,0.6,19.427,67555,0.002,75.46,2.792636,2.7656463125,0.00975890784660845
2020-08-30,76,0.6,18.652,48438,0.003,75.46,2.792636,2.7490035,0.0158721151137129
2020-08-31,73,0.61,17.45,46224,0.002,75.46,2.801233375,2.8000133125,0.000435734535458513
2020-09-01,104,0.62,16.752,41379,0.002,75.46,2.7703443125,2.8000133125,-0.0105960210501678
2020-09-02,126,0.63,15.162,63963,0.002,75.46,2.8269880625,2.8000133125,0.00963379348218722
2020-09-03,87,0.62,13.844,136194,0.002,75.46,2.886963,2.8066536875,0.0286139016215909
2020-09-04,71,0.61,12.641,70961,0.001,75.46,2.8529690625,2.8228136875,0.010682736566545
2020-09-05,71,0.6,12.021,63838,0.001,75.46,2.8529690625,2.779685,0.0263641608671486
2020-09-06,43,0.59,11.401,66560,0.001,75.46,2.8529690625,2.80453675,0.0172692736153306
2020-09-07,52,0.59,10.198,36086,0.001,75.46,2.82023625,2.792636,0.00988322502467199
2020-09-08,92,0.6,8.57,36963,0.002,75.46,2.83797325,2.792636,0.0162345719241606
2020-09-09,59,0.59,7.562,58936,0.002,75.46,2.791555625,2.792636,-0.000386865671000414
2020-09-10,40,0.58,6.282,60098,0.001,75.46,2.8068039375,2.801233375,0.00198861064191054
2020-09-11,43,0.58,5.855,78722,0.001,75.46,2.8045681875,2.7703443125,0.0123536539648085
2020-09-12,44,0.58,5.313,48002,0.001,75.46,2.8045681875,2.8269880625,-0.00793065782533695
2020-09-13,41,0.59,5.468,39935,0.001,75.46,2.8045681875,2.886963,-0.0285403077559359
2020-09-14,47,0.58,5.39,30946,0.001,75.46,2.8463165,2.8529690625,-0.00233180323875322
2020-09-15,39,0.57,4.886,29616,0.002,75.46,2.8668459375,2.8529690625,0.00486401173514295
2020-09-16,35,0.57,4.537,47732,0.001,75.46,2.91961225,2.8529690625,0.0233592394589803
2020-09-17,48,0.56,4.188,54357,0.001,75.46,2.881627375,2.82023625,0.0217680788267295
2020-09-18,24,0.54,4.11,45422,0.001,75.46,2.8369328125,2.83797325,-0.000366612863599026
2020-09-19,13,0.52,4.227,39050,0.001,75.46,2.8369328125,2.791555625,0.0162551614926176
2020-09-20,14,0.53,4.149,33039,0.001,75.46,2.8369328125,2.8068039375,0.0107342285641925
2020-09-21,30,0.54,3.878,23436,0.001,75.46,2.8007041875,2.8045681875,-0.00137775220343081
2020-09-22,30,0.54,3.451,31595,0.001,75.46,2.788553125,2.8045681875,-0.00571034877004579
2020-09-23,8,0.53,3.141,44757,0.001,75.46,2.8914005625,2.8045681875,0.0309610496856567
2020-09-24,20,0.55,2.753,45287,0,75.46,2.8819943125,2.8463165,0.0125347312921807
2020-09-25,16,0.56,2.637,38488,0,75.46,2.8977278125,2.8668459375,0.0107720734470057
2020-09-26,24,0.58,2.521,37705,0,75.46,2.8977278125,2.91961225,-0.00749566573437971
2020-09-27,4,0.58,2.404,28703,0.001,75.46,2.8977278125,2.881627375,0.00558727253901105
2020-09-28,11,0.61,2.327,17099,0,68.06,2.912741,2.8369328125,0.0267218832839383
2020-09-29,23,0.65,2.133,26010,0.001,68.06,2.9195339375,2.8369328125,0.0291163486974543
2020-09-30,18,0.68,1.939,48071,0,68.06,2.86439625,2.8369328125,0.00968067956315049
2020-10-01,13,0.7,1.978,42248,0,68.06,2.89887575,2.8007041875,0.0350524567850312
2020-10-02,12,0.74,1.9,36929,0,68.06,2.867254875,2.788553125,0.0282231488776101
2020-10-03,14,0.78,1.784,30153,0,68.06,2.867254875,2.8914005625,-0.00835086214381959
2020-10-04,13,0.83,1.784,26188,0.001,68.06,2.867254875,2.8819943125,-0.0051143187327162
2020-10-05,25,0.88,1.435,22602,0,68.06,2.9231655,2.8977278125,0.00877849444322169
2020-10-06,8,0.89,1.241,23949,0.001,68.06,2.9391119375,2.8977278125,0.014281577731863
2020-10-07,25,0.96,1.202,33220,0,68.06,2.9484038125,2.8977278125,0.0174881849776911
2020-10-08,20,0.99,1.086,42386,0.001,68.06,2.930366875,2.912741,0.00605130184935763
2020-10-09,18,1,1.202,41114,0.001,68.06,2.9419635625,2.9195339375,0.00768260464860599
2020-10-10,19,1.01,1.202,40598,0,68.06,2.9419635625,2.86439625,0.0270798121942801
2020-10-11,22,1.03,1.241,31321,0.001,68.06,2.9419635625,2.89887575,0.0148636285980869
2020-10-12,25,1.02,1.202,27447,0.001,68.06,2.9380830625,2.867254875,0.024702438599917
2020-10-13,27,0.98,1.086,27430,0.001,68.06,2.956602625,2.867254875,0.0311614257870954
2020-10-14,20,0.94,1.008,46615,0.001,68.06,2.9216355625,2.867254875,0.018966115630024
2020-10-15,14,0.89,0.776,43513,0.001,68.06,2.9309588125,2.9231655,0.00266605243527951
2020-10-16,7,0.85,0.698,43878,0,68.06,2.8749789375,2.9391119375,-0.0218205367348313
2020-10-17,12,0.85,0.62,42374,0,68.06,2.8749789375,2.9484038125,-0.0249032628056949
2020-10-18,9,0.88,0.659,36668,0,68.06,2.8749789375,2.930366875,-0.0189013662325131
2020-10-19,6,0.93,0.659,27338,0,68.06,2.9114954375,2.9419635625,-0.0103563910132555
2020-10-20,38,1.02,0.62,28873,0.001,68.06,2.91933825,2.9419635625,-0.00769054817279037
2020-10-21,15,1,0.62,45759,0,68.06,2.909275875,2.9419635625,-0.0111108403641217
2020-10-22,18,0.99,0.776,45818,0,68.06,2.930862125,2.9380830625,-0.00245770366133074
2020-10-23,19,0.96,0.698,43502,0,68.06,2.93136875,2.956602625,-0.00853475363467219
2020-10-24,18,0.91,0.659,37885,0,68.06,2.93136875,2.9216355625,0.0033314173831014
2020-10-25,12,0.87,0.659,30631,0.001,68.06,2.93136875,2.9309588125,0.000139864640284752
2020-10-26,14,0.85,0.582,31186,0,68.06,2.9112543125,2.8749789375,0.0126176141768692
2020-10-27,14,0.81,0.504,31530,0,68.06,2.876777875,2.8749789375,0.000625721975398042
2020-10-28,12,0.8,0.737,51683,0,60.65,2.8814415,2.8749789375,0.0022478642941362
2020-10-29,14,0.78,0.776,50670,0,60.65,2.8232869375,2.9114954375,-0.0302966299942898
2020-10-30,6,0.74,0.659,47531,0,62.5,2.792045375,2.91933825,-0.0436033320222486
2020-10-31,10,0.72,0.659,41012,0,62.5,2.792045375,2.909275875,-0.0402954223101995
2020-11-01,6,0.72,0.62,35732,0,62.5,2.792045375,2.930862125,-0.047363794023576
2020-11-02,9,0.76,0.582,30215,0,62.5,2.775166625,2.93136875,-0.053286412703963
2020-11-03,12,0.78,0.776,31770,0,62.5,2.82495925,2.93136875,-0.0363002778139051
2020-11-04,8,0.8,0.814,46392,0,62.5,2.8753338125,2.93136875,-0.0191156221816173
2020-11-05,14,0.81,0.776,43579,0,62.5,2.880987625,2.9112543125,-0.0103964423066871
2020-11-06,8,0.78,0.737,46471,0,62.5,2.9084423125,2.876777875,0.0110069108133696
2020-11-07,6,0.75,0.737,38742,0,62.5,2.9084423125,2.8814415,0.00937059194156824
2020-11-08,7,0.76,0.776,35459,0,64.35,2.9084423125,2.8232869375,0.0301617854951026
2020-11-09,4,0.79,0.776,29026,0,64.35,2.9634801875,2.792045375,0.0614011555954746
2020-11-10,2,0.84,0.853,33373,0,64.35,3.0796525625,2.792045375,0.103009496219237
2020-11-11,4,0.96,0.853,52406,0,64.35,3.1298466875,2.792045375,0.120987042518963
2020-11-12,1,1.11,0.853,55862,0,64.35,3.1104508125,2.775166625,0.1208158762359
2020-11-13,6,1.34,0.814,39993,0,64.35,3.1139606875,2.82495925,0.102302869501569
2020-11-14,29,1.58,0.853,40222,0,64.35,3.1139606875,2.8753338125,0.0829910161952718
2020-11-15,38,1.61,0.931,30643,0.001,64.35,3.1139606875,2.880987625,0.0808656935831164
2020-11-16,9,1.45,0.892,22430,0.001,64.35,3.117433625,2.9084423125,0.0718567845068785
2020-11-17,19,1.32,0.853,39581,0,64.35,3.128505,2.9084423125,0.0756634183714792
2020-11-18,8,1.2,1.008,56696,0,64.35,3.14162375,2.9084423125,0.0801739943397966
2020-11-19,7,1.12,0.892,61101,0,64.35,3.151673,2.9634801875,0.0635039887541007
2020-11-20,14,1.08,0.969,62115,0,64.35,3.151453625,3.0796525625,0.023314663275429
2020-11-21,15,1.03,0.853,50604,0,64.35,3.151453625,3.1298466875,0.00690351306544616
2020-11-22,13,0.99,0.814,42140,0,64.35,3.151453625,3.1104508125,0.0131822732367995
2020-11-23,9,0.97,0.969,32716,0,64.35,3.1486971875,3.1139606875,0.0111550862345303
2020-11-24,10,0.95,0.931,33758,0,64.35,3.1848848125,3.1139606875,0.0227761786732575
2020-11-25,12,0.94,0.931,51587,0,64.35,3.200651125,3.1139606875,0.0278392844996378
2020-11-26,8,0.92,0.853,46072,0,64.35,3.1603541875,3.117433625,0.0137679154275498
2020-11-27,13,0.91,0.814,44476,0,64.35,3.1492434375,3.128505,0.00662886506494314
2020-11-28,6,0.89,0.814,30043,0,64.35,3.1492434375,3.14162375,0.00242539785357813
2020-11-29,10,0.91,0.853,23034,0,64.35,3.1492434375,3.151673,-0.00077088025946859
2020-11-30,10,0.95,0.814,24527,0,64.35,3.11265625,3.151453625,-0.01231094587343
2020-12-01,11,0.98,0.814,27118,0,62.5,3.1333285625,3.151453625,-0.00575133403716191
2020-12-02,16,0.99,1.008,41106,0,62.5,3.1519728125,3.151453625,0.00016474540379763
2020-12-03,10,0.96,1.047,35767,0,62.5,3.1460225,3.1486971875,-0.000849458471464997
2020-12-04,7,0.92,1.086,30458,0,62.5,3.15615025,3.1848848125,-0.00902216695160304
2020-12-05,9,0.92,1.125,26966,0,62.5,3.15615025,3.200651125,-0.0139036943615653
2020-12-06,7,0.94,1.28,23086,0,62.5,3.15615025,3.1603541875,-0.00133021087213182
2020-12-07,15,0.98,1.435,22033,0,62.5,3.2019925,3.1492434375,0.0167497570597064
2020-12-08,6,0.98,1.241,22558,0.001,62.5,3.12752217647059,3.1492434375,-0.00689729500449637
2020-12-09,7,1,1.474,36532,0,62.5,3.13385647058824,3.1492434375,-0.00488592489502164
2020-12-10,11,1.04,1.474,37261,0,62.5,3.09820817647059,3.11265625,-0.0046417183167631
2020-12-11,14,1.06,1.435,30806,0,62.5,3.06768288235294,3.1333285625,-0.0209507808828965
2020-12-12,5,1.07,1.318,25391,0.001,62.5,3.06768288235294,3.1519728125,-0.0267419597696985
2020-12-13,7,1.14,1.086,20693,0,62.5,3.06768288235294,3.1460225,-0.0249011625463768
2020-12-14,11,1.24,1.202,20629,0,62.5,3.05553494117647,3.15615025,-0.0318791251536676
2020-12-15,12,1.35,1.086,20706,0,62.5,3.04205717647059,3.15615025,-0.0361494429897347
2020-12-16,12,1.46,1.125,31971,0,62.5,3.06712058823529,3.15615025,-0.0282083090831009
2020-12-17,21,1.58,0.931,28598,0,62.5,3.09672664705882,3.2019925,-0.0328751091519348
2020-12-18,33,1.65,0.969,23011,0.001,62.5,3.06791829411765,3.12752217647059,-0.0190578608207357
2020-12-19,42,1.64,1.008,32350,0.001,70.83,3.06791829411765,3.13385647058824,-0.0210405859647462
2020-12-20,30,1.52,0.892,46375,0.001,70.83,3.06791829411765,3.09820817647059,-0.00977658072913819
2020-12-21,21,1.39,0.853,67852,0,70.83,3.04500717647059,3.06768288235294,-0.00739180246198086
2020-12-22,18,1.29,0.776,76094,0,70.83,2.99754723529412,3.06768288235294,-0.022862743558757
2020-12-23,25,1.22,0.814,89673,0,70.83,3.02932211764706,3.06768288235294,-0.0125048012382752
2020-12-24,12,1.14,0.931,100014,0,70.83,3.04001470588235,3.05553494117647,-0.00507938400080681
2020-12-25,23,1.1,0.892,93364,0,70.83,3.04001470588235,3.04205717647059,-0.000671410979396861
2020-12-26,11,1.08,0.969,50869,0,70.83,3.04001470588235,3.06712058823529,-0.00883756656223836
2020-12-27,29,1.11,0.737,35276,0,70.83,3.04001470588235,3.09672664705882,-0.0183135121823987
2020-12-28,12,1.11,0.931,29426,0.001,70.83,3.04001470588235,3.06791829411765,-0.00909528402004582
2020-12-29,32,1.14,0.737,39312,0,70.83,3.06666758823529,3.06791829411765,-0.000407672487481587
2020-12-30,24,1.12,0.853,40313,0.001,70.83,3.04199188235294,3.06791829411765,-0.00845081559519257
2020-12-31,20,1.09,0.737,54809,0.001,70.83,3.01756788235294,3.04500717647059,-0.00901124119827255
2021-01-01,35,1.07,0.969,56346,0,70.83,3.01756788235294,2.99754723529412,0.00667900969936147
2021-01-02,24,1.02,1.008,60612,0.001,70.83,3.01756788235294,3.02932211764706,-0.00388015365736264
2021-01-03,20,0.96,1.008,51136,0,70.83,3.01756788235294,3.04001470588235,-0.00738378781062397
2021-01-04,13,0.92,1.241,77267,0,70.83,3.02263947058824,3.04001470588235,-0.00571551027713675
2021-01-05,19,0.89,1.396,84675,0,70.83,3.00321735294118,3.04001470588235,-0.012104333860614
2021-01-06,10,0.87,1.474,101274,0,70.83,2.97336776470588,3.04001470588235,-0.0219232298605366
2021-01-07,25,0.87,1.59,87889,0,70.83,2.98118835294118,3.04001470588235,-0.0193506803856404
2021-01-08,11,0.84,1.551,72548,0,70.83,2.99949617647059,3.06666758823529,-0.0219037146453032
2021-01-09,13,0.84,1.59,75757,0,70.83,2.99949617647059,3.04199188235294,-0.0139696973318296
2021-01-10,19,0.86,1.745,76327,0,70.83,2.99949617647059,3.01756788235294,-0.00598883159780372
2021-01-11,20,0.86,1.823,74958,0,55.09,2.96609982352941,3.01756788235294,-0.0170561395236608
2021-01-12,16,0.84,1.706,60177,0,55.09,2.92982117647059,3.01756788235294,-0.0290786187099567
2021-01-13,10,0.82,1.784,69775,0,55.09,2.91014552941176,3.01756788235294,-0.0355989847218993
