"date","new_cases","reproduction_rate","hosp_patients_per_million","new_tests","positive_rate","stringency_index","average_adjusted_price","Shifted","two_week_return"
2020-11-28,6,0.89,0.814,30043,0,64.35,6.03973777777778,5.97177595555556,0.0113805043471193
2020-11-29,10,0.91,0.853,23034,0,64.35,6.03973777777778,5.95108797777778,0.014896402192512
2020-11-30,10,0.95,0.814,24527,0,64.35,6.08573015555556,5.94590271111111,0.0235166048349814
2020-12-01,11,0.98,0.814,27118,0,62.5,6.1118276,5.94590271111111,0.0279057524064133
2020-12-02,16,0.99,1.008,41106,0,62.5,6.11532706666667,5.94590271111111,0.0284943033526182
2020-12-03,10,0.96,1.047,35767,0,62.5,6.10906928888889,5.97004073333333,0.0232877063600753
2020-12-04,7,0.92,1.086,30458,0,62.5,6.10785933333333,6.0526414,0.00912294809557578
2020-12-05,9,0.92,1.125,26966,0,62.5,6.10785933333333,6.07239204444444,0.0058407442453155
2020-12-06,7,0.94,1.28,23086,0,62.5,6.10785933333333,6.08129755555556,0.00436778130573662
2020-12-07,15,0.98,1.435,22033,0,62.5,6.08092788888889,6.03973777777778,0.00681985089860408
2020-12-08,6,0.98,1.241,22558,0.001,62.5,6.13567975555556,6.03973777777778,0.0158851230480205
2020-12-09,7,1,1.474,36532,0,62.5,6.18904866666667,6.03973777777778,0.0247214191050238
2020-12-10,11,1.04,1.474,37261,0,62.5,6.03443735555556,6.08573015555556,-0.0084283723873587
2020-12-11,14,1.06,1.435,30806,0,62.5,6.00473144444444,6.1118276,-0.0175227710211517
2020-12-12,5,1.07,1.318,25391,0.001,62.5,6.00473144444444,6.11532706666667,-0.0180849889166281
2020-12-13,7,1.14,1.086,20693,0,62.5,6.00473144444444,6.10906928888889,-0.0170791718853497
2020-12-14,11,1.24,1.202,20629,0,62.5,5.98951146666667,6.10785933333333,-0.0193763248640631
2020-12-15,12,1.35,1.086,20706,0,62.5,6.0193768,6.10785933333333,-0.0144866684879994
2020-12-16,12,1.46,1.125,31971,0,62.5,6.09279944444444,6.10785933333333,-0.00246565745329138
2020-12-17,21,1.58,0.931,28598,0,62.5,6.01939954347826,6.08092788888889,-0.0101182494735799
2020-12-18,33,1.65,0.969,23011,0.001,62.5,5.97657323913043,6.13567975555556,-0.0259313593218515
2020-12-19,42,1.64,1.008,32350,0.001,70.83,5.97657323913043,6.18904866666667,-0.034330870377639
2020-12-20,30,1.52,0.892,46375,0.001,70.83,5.97657323913043,6.03443735555556,-0.0095889828687754
2020-12-21,21,1.39,0.853,67852,0,70.83,5.92680895652174,6.00473144444444,-0.0129768481144646
2020-12-22,18,1.29,0.776,76094,0,70.83,5.92690182608696,6.00473144444444,-0.0129613820497328
2020-12-23,25,1.22,0.814,89673,0,70.83,6.02821360869565,6.00473144444444,0.00391061023602202
2020-12-24,12,1.14,0.931,100014,0,70.83,6.03205647826087,5.98951146666667,0.00710325238226498
2020-12-25,23,1.1,0.892,93364,0,70.83,6.03205647826087,6.0193768,0.00210647691316982
2020-12-26,11,1.08,0.969,50869,0,70.83,6.03205647826087,6.09279944444444,-0.00996963165084339
2020-12-27,29,1.11,0.737,35276,0,70.83,6.03205647826087,6.01939954347826,0.002102690590845
2020-12-28,12,1.11,0.931,29426,0.001,70.83,6.03205647826087,5.97657323913043,0.00928345339552933
2020-12-29,32,1.14,0.737,39312,0,70.83,6.09809345652174,5.97657323913043,0.020332758008498
2020-12-30,24,1.12,0.853,40313,0.001,70.83,6.05405073913043,5.97657323913043,0.01296353226172
2020-12-31,20,1.09,0.737,54809,0.001,70.83,6.03770791304348,5.92680895652174,0.0187114106992951
2021-01-01,35,1.07,0.969,56346,0,70.83,6.03770791304348,5.92690182608696,0.0186954483485478
2021-01-02,24,1.02,1.008,60612,0.001,70.83,6.03770791304348,6.02821360869565,0.00157497808872113
2021-01-03,20,0.96,1.008,51136,0,70.83,6.03770791304348,6.03205647826087,0.000936900177074904
2021-01-04,13,0.92,1.241,77267,0,70.83,6.18313713043478,6.03205647826087,0.0250462927060443
2021-01-05,19,0.89,1.396,84675,0,70.83,6.16975132608696,6.03205647826087,0.0228271814632919
2021-01-06,10,0.87,1.474,101274,0,70.83,6.02161743478261,6.03205647826087,-0.00173059445246948
2021-01-07,25,0.87,1.59,87889,0,70.83,5.98644841304348,6.03205647826087,-0.00756094797549717
2021-01-08,11,0.84,1.551,72548,0,70.83,6.03340213043478,6.09809345652174,-0.0106084510754375
2021-01-09,13,0.84,1.59,75757,0,70.83,6.03340213043478,6.05405073913043,-0.00341070955388416
2021-01-10,19,0.86,1.745,76327,0,70.83,6.03340213043478,6.03770791304348,-0.000713148544233763
2021-01-11,20,0.86,1.823,74958,0,55.09,5.95065273913043,6.03770791304348,-0.0144185798927065
2021-01-12,16,0.84,1.706,60177,0,55.09,5.92389695652174,6.03770791304348,-0.0188500268911434
2021-01-13,10,0.82,1.784,69775,0,55.09,5.91173202173913,6.03770791304348,-0.0208648535369188
2021-01-14,9,0.81,1.978,63170,0,55.09,5.88575252173913,6.18313713043478,-0.048096072013648
2021-01-15,20,0.83,1.823,55206,0,55.09,5.85169213043478,6.16975132608696,-0.0515513800868044
2021-01-16,19,0.82,1.474,44656,0,55.09,5.85169213043478,6.02161743478261,-0.028219212892252
2021-01-17,13,0.77,1.318,33545,0.001,55.09,5.85169213043478,5.98644841304348,-0.0225102219731962
2021-01-18,10,0.73,1.241,42020,0,55.09,5.92597519565217,6.03340213043478,-0.0178053662693402
2021-01-19,9,0.68,1.396,40980,0,55.09,5.90020682608696,6.03340213043478,-0.0220763180488068
2021-01-20,9,0.66,1.241,57693,0,55.09,5.92212034782609,6.03340213043478,-0.0184442840379141
2021-01-21,6,0.63,1.318,48072,0,55.09,5.9503895,5.95065273913043,-4.42370176810852e-05
2021-01-22,5,0.62,1.241,49562,0,55.09,5.95389454347826,5.92389695652174,0.00506382659534557
2021-01-23,6,0.64,1.008,37069,0,55.09,5.95389454347826,5.91173202173913,0.00713200828185153
2021-01-24,11,0.66,0.969,31967,0,55.09,5.95389454347826,5.88575252173913,0.0115774527534834
2021-01-25,3,0.65,1.086,35020,0,55.09,5.98884230434783,5.85169213043478,0.0234376947481093
2021-01-26,6,0.67,0.814,29802,0,55.09,5.98884230434783,5.85169213043478,0.0234376947481093
2021-01-27,8,0.69,0.814,36210,0,55.09,6.05249352173913,5.85169213043478,0.0343150984071728
2021-01-28,5,0.71,0.776,33864,0,55.09,6.01315319565217,5.92597519565217,0.0147111651874549
2021-01-29,7,0.73,0.543,40711,0,55.09,6.05262108695652,5.90020682608696,0.0258320200227028
2021-01-30,5,0.75,0.543,35383,0,55.09,6.05262108695652,5.92212034782609,0.0220361511529125
2021-01-31,7,0.77,0.388,27469,0,70.83,6.05262108695652,5.9503895,0.0171806546372338
2021-02-01,5,0.79,0.349,30319,0,78.24,6.03786497826087,5.95389454347826,0.0141034467724303
2021-02-02,6,0.81,0.349,36352,0,78.24,6.21770780434783,5.95389454347826,0.0443093606954359
2021-02-03,9,0.83,0.388,59220,0,78.24,6.37839013043478,5.95389454347826,0.0712971289391585
2021-02-04,4,0.82,0.349,51180,0,78.24,6.36573456521739,5.98884230434783,0.0629324069187707
2021-02-05,6,0.84,0.349,45569,0,63.43,6.57754236956522,5.98884230434783,0.0982994768104015
2021-02-06,3,0.85,0.427,60023,0,63.43,6.57754236956522,6.05249352173913,0.086749179646411
2021-02-07,6,0.89,0.388,41191,0,63.43,6.57754236956522,6.01315319565217,0.0938591044580614
2021-02-08,3,0.93,0.427,38462,0,56.02,6.65416286956522,6.05262108695652,0.099385336363617
2021-02-09,11,0.99,0.465,39312,0,56.02,6.59076454347826,6.05262108695652,0.0889108121573056
2021-02-10,8,0.98,0.427,64648,0,56.02,6.59613934782609,6.05262108695652,0.0897988248497587
